id,DistSim,GranSim,LevSim
91092,0.00,0.25,0.26
91093,0.00,0.25,0.24
91094,0.00,0.25,0.15
91095,0.00,0.25,0.27
91096,0.00,0.25,0.22
91097,0.00,0.50,0.23
91098,0.00,0.50,0.22
91099,0.00,0.50,0.30
91100,0.00,0.50,0.36
91101,0.00,0.50,0.38
91102,0.00,0.25,0.40
91103,0.00,0.25,0.28
91104,0.00,0.50,0.27
91105,0.00,0.25,0.18
91106,0.00,0.25,0.25
91107,0.00,0.25,0.25
91108,0.00,0.50,0.18
91109,0.00,0.25,0.38
91110,0.00,0.25,0.26
91111,0.00,0.25,0.30
91112,0.00,0.25,0.13
91113,0.00,0.25,0.13
91114,0.00,0.25,0.09
91115,0.00,0.25,0.30
91116,0.00,0.25,0.33
91117,0.00,0.25,0.19
91118,0.00,0.25,0.30
91119,0.00,0.25,0.40
91120,0.00,0.25,0.09
91121,0.00,0.25,0.18
91122,0.00,0.25,0.26
91123,0.00,0.25,0.30
91124,0.00,0.25,0.23
91125,0.00,0.25,0.18
91126,0.00,0.50,0.26
91127,0.00,0.50,0.28
91128,0.00,0.25,0.23
91129,0.00,0.75,0.33
91130,0.00,0.75,0.29
91131,0.00,0.75,0.27
91132,0.00,0.20,0.44
91133,0.00,0.20,0.33
91134,0.00,0.20,0.37
91135,0.00,0.20,0.36
91136,0.00,0.20,0.53
91137,0.00,0.20,0.30
91138,0.00,0.20,0.12
91139,0.00,0.20,0.40
91140,0.00,0.20,0.35
91141,0.00,0.20,0.50
91142,0.00,0.33,0.15
91143,0.00,0.20,0.25
91144,0.00,0.20,0.22
91145,0.00,0.25,0.33
91146,0.00,0.20,0.33
91147,0.00,0.20,0.46
91148,0.00,0.25,0.28
91149,0.00,0.20,0.10
91150,0.00,0.20,0.27
91151,0.00,0.20,0.33
91152,0.00,0.20,0.30
91153,0.00,0.20,0.35
91154,0.00,0.20,0.28
91155,0.00,0.20,0.25
91156,0.00,0.20,0.29
91157,0.00,0.20,0.37
91158,0.00,0.40,0.18
91159,0.00,0.20,0.35
91160,0.00,0.20,0.23
91161,0.00,0.20,0.38
91162,0.00,0.20,0.05
91163,0.00,0.20,0.26
91164,0.00,0.20,0.46
91165,0.00,0.20,0.14
91166,0.00,0.20,0.37
91167,0.00,0.20,0.31
91168,0.00,0.20,0.31
91169,0.00,0.20,0.25
91170,0.00,0.20,0.25
91171,0.00,0.20,0.25
91172,0.00,0.20,0.11
91173,0.00,0.20,0.33
91174,0.00,0.20,0.25
91175,0.00,0.40,0.20
91176,0.00,0.40,0.37
91177,0.00,0.40,0.37
91178,0.00,0.50,0.27
91179,0.00,0.40,0.30
91180,0.00,0.20,0.27
91181,0.00,0.20,0.28
91182,0.00,0.50,0.28
91183,0.00,0.20,0.22
91184,0.00,0.20,0.26
91185,0.00,0.20,0.26
91186,0.00,0.50,0.28
91187,0.00,0.20,0.30
91188,0.00,0.20,0.25
91189,0.00,0.20,0.31
91190,0.00,0.25,0.66
91191,0.00,0.25,0.66
91192,0.00,0.20,0.12
91193,0.00,0.20,0.33
91194,0.00,0.20,0.42
91195,0.00,0.20,0.37
91196,0.00,0.20,0.37
91197,0.00,0.20,0.28
91198,0.00,0.20,0.00
91199,0.00,0.20,0.16
91200,0.00,0.20,0.46
91201,0.00,0.20,0.20
91202,0.00,0.20,0.21
91203,0.00,0.20,0.14
91204,0.00,0.40,0.28
91205,0.00,0.50,0.33
91206,0.00,0.20,0.28
91207,0.00,0.60,0.28
91208,0.00,0.60,0.33
91209,0.00,0.60,0.25
91210,0.00,0.25,0.30
91211,0.00,0.25,0.30
91212,0.00,0.25,0.20
91213,0.00,0.25,0.12
91214,0.00,0.25,0.40
91215,0.00,0.25,0.25
91216,0.00,0.25,0.16
91217,0.00,0.25,0.26
91218,0.00,0.25,0.25
91219,0.00,0.25,0.20
91220,0.00,0.33,0.23
91221,0.00,0.25,0.23
91222,0.00,0.25,0.16
91223,0.00,0.25,0.28
91224,0.00,0.25,0.33
91225,0.00,0.25,0.23
91226,0.00,0.25,0.30
91227,0.00,0.25,0.16
91228,0.00,0.25,0.33
91229,0.00,0.25,0.33
91230,0.00,0.25,0.26
91231,0.00,0.25,0.30
91232,0.00,0.25,0.25
91233,0.00,0.25,0.29
91234,0.00,0.25,0.22
91235,0.00,0.25,0.27
91236,0.00,0.50,0.33
91237,0.00,0.25,0.29
91238,0.00,0.25,0.20
91239,0.00,0.25,0.23
91240,0.00,0.25,0.23
91241,0.00,0.25,0.22
91242,0.00,0.25,0.20
91243,0.00,0.25,0.25
91244,0.00,0.25,0.30
91245,0.00,0.25,0.25
91246,0.00,0.25,0.25
91247,0.00,0.25,0.18
91248,0.00,0.25,0.25
91249,0.00,0.25,0.13
91250,0.00,0.25,0.13
91251,0.00,0.25,0.20
91252,0.00,0.25,0.21
91253,0.00,0.50,0.20
91254,0.00,0.50,0.30
91255,0.00,0.50,0.20
91256,0.00,0.50,0.25
91257,0.00,0.50,0.25
91258,0.00,0.25,0.27
91259,0.00,0.25,0.30
91260,0.00,0.50,0.30
91261,0.00,0.25,0.00
91262,0.00,0.25,0.27
91263,0.00,0.25,0.22
91264,0.00,0.50,0.20
91265,0.00,0.25,0.50
91266,0.00,0.25,0.25
91267,0.00,0.25,0.30
91268,0.00,0.25,0.26
91269,0.00,0.25,0.26
91270,0.00,0.25,0.16
91271,0.00,0.25,0.22
91272,0.00,0.25,0.33
91273,0.00,0.25,0.16
91274,0.00,0.25,0.31
91275,0.00,0.25,0.33
91276,0.00,0.25,0.00
91277,0.00,0.25,0.22
91278,0.00,0.25,0.23
91279,0.00,0.25,0.20
91280,0.00,0.25,0.33
91281,0.00,0.25,0.12
91282,0.00,0.50,0.18
91283,0.00,0.50,0.25
91284,0.00,0.25,0.30
91285,0.00,0.50,0.23
91286,0.00,0.50,0.29
91287,0.00,0.50,0.28
91288,0.00,0.20,0.45
91289,0.00,0.20,0.46
91290,0.00,0.20,0.37
91291,0.00,0.20,0.36
91292,0.00,0.20,0.53
91293,0.00,0.20,0.33
91294,0.00,0.20,0.25
91295,0.00,0.20,0.29
91296,0.00,0.20,0.35
91297,0.00,0.20,0.50
91298,0.00,0.33,0.23
91299,0.00,0.20,0.33
91300,0.00,0.20,0.33
91301,0.00,0.25,0.35
91302,0.00,0.20,0.33
91303,0.00,0.20,0.53
91304,0.00,0.25,0.50
91305,0.00,0.20,0.20
91306,0.00,0.20,0.20
91307,0.00,0.20,0.28
91308,0.00,0.20,0.26
91309,0.00,0.20,0.33
91310,0.00,0.20,0.25
91311,0.00,0.20,0.28
91312,0.00,0.20,0.25
91313,0.00,0.20,0.37
91314,0.00,0.40,0.16
91315,0.00,0.20,0.27
91316,0.00,0.20,0.40
91317,0.00,0.20,0.41
91318,0.00,0.20,0.05
91319,0.00,0.20,0.25
91320,0.00,0.20,0.50
91321,0.00,0.20,0.28
91322,0.00,0.20,0.50
91323,0.00,0.20,0.27
91324,0.00,0.20,0.27
91325,0.00,0.20,0.25
91326,0.00,0.20,0.25
91327,0.00,0.20,0.33
91328,0.00,0.20,0.09
91329,0.00,0.20,0.28
91330,0.00,0.20,0.15
91331,0.00,0.40,0.18
91332,0.00,0.40,0.40
91333,0.00,0.40,0.42
91334,0.00,0.50,0.27
91335,0.00,0.40,0.35
91336,0.00,0.20,0.40
91337,0.00,0.20,0.41
91338,0.00,0.50,0.33
91339,0.00,0.20,0.11
91340,0.00,0.20,0.27
91341,0.00,0.20,0.26
91342,0.00,0.50,0.25
91343,0.00,0.20,0.30
91344,0.00,0.20,0.20
91345,0.00,0.20,0.24
91346,0.00,0.25,0.20
91347,0.00,0.25,0.20
91348,0.00,0.20,0.16
91349,0.00,0.20,0.33
91350,0.00,0.20,0.28
91351,0.00,0.20,0.50
91352,0.00,0.20,0.42
91353,0.00,0.20,0.33
91354,0.00,0.20,0.10
91355,0.00,0.20,0.22
91356,0.00,0.20,0.40
91357,0.00,0.20,0.20
91358,0.00,0.20,0.35
91359,0.00,0.20,0.42
91360,0.00,0.40,0.40
91361,0.00,0.50,0.36
91362,0.00,0.20,0.23
91363,0.00,0.40,0.66
91364,0.00,0.40,0.33
91365,0.00,0.40,0.30
91366,0.00,0.20,0.27
91367,0.00,0.20,0.42
91368,0.00,0.20,0.50
91369,0.00,0.20,0.27
91370,0.00,0.20,0.40
91371,0.00,0.20,0.22
91372,0.00,0.20,0.00
91373,0.00,0.20,0.33
91374,0.00,0.20,0.33
91375,0.00,0.20,0.30
91376,0.00,0.33,0.15
91377,0.00,0.20,0.28
91378,0.00,0.20,0.22
91379,0.00,0.25,0.28
91380,0.00,0.20,0.28
91381,0.00,0.20,0.27
91382,0.00,0.25,0.28
91383,0.00,0.20,0.20
91384,0.00,0.20,0.30
91385,0.00,0.20,0.14
91386,0.00,0.20,0.26
91387,0.00,0.20,0.28
91388,0.00,0.20,0.00
91389,0.00,0.20,0.17
91390,0.00,0.20,0.31
91391,0.00,0.20,0.42
91392,0.00,0.40,0.13
91393,0.00,0.20,0.28
91394,0.00,0.20,0.20
91395,0.00,0.20,0.23
91396,0.00,0.20,0.11
91397,0.00,0.20,0.22
91398,0.00,0.20,0.33
91399,0.00,0.20,0.11
91400,0.00,0.20,0.40
91401,0.00,0.20,0.18
91402,0.00,0.20,0.18
91403,0.00,0.20,0.30
91404,0.00,0.20,0.33
91405,0.00,0.20,0.20
91406,0.00,0.20,0.09
91407,0.00,0.20,0.22
91408,0.00,0.20,0.10
91409,0.00,0.40,0.15
91410,0.00,0.40,0.22
91411,0.00,0.40,0.22
91412,0.00,0.50,0.50
91413,0.00,0.40,0.27
91414,0.00,0.20,0.27
91415,0.00,0.20,0.33
91416,0.00,0.50,0.23
91417,0.00,0.20,0.22
91418,0.00,0.20,0.22
91419,0.00,0.20,0.18
91420,0.00,0.50,0.11
91421,0.00,0.20,0.57
91422,0.00,0.20,0.15
91423,0.00,0.20,0.28
91424,0.00,0.25,0.13
91425,0.00,0.25,0.13
91426,0.00,0.20,0.14
91427,0.00,0.20,0.22
91428,0.00,0.20,0.22
91429,0.00,0.20,0.33
91430,0.00,0.20,0.22
91431,0.00,0.20,0.42
91432,0.00,0.20,0.20
91433,0.00,0.20,0.16
91434,0.00,0.20,0.20
91435,0.00,0.20,0.20
91436,0.00,0.20,0.31
91437,0.00,0.20,0.22
91438,0.00,0.40,0.30
91439,0.00,0.50,0.27
91440,0.00,0.20,0.22
91441,0.00,0.40,0.35
91442,0.00,0.40,0.26
91443,0.00,0.40,0.30
91444,0.00,0.40,0.22
91445,0.00,0.40,0.00
91446,0.00,0.40,0.22
91447,0.00,0.40,0.27
91448,0.00,0.40,0.27
91449,0.00,0.40,0.42
91450,0.00,0.33,0.16
91451,0.00,0.33,0.25
91452,0.00,0.33,0.33
91453,0.00,0.33,0.50
91454,0.00,0.33,0.40
91455,0.00,0.33,0.40
91456,0.00,0.33,0.11
91457,0.00,0.28,0.18
91458,0.00,0.28,0.06
91459,0.00,0.28,0.16
91460,0.00,0.33,0.12
91461,0.00,0.28,0.27
91462,0.00,0.33,0.16
91463,0.00,0.33,0.00
91464,0.00,0.33,0.12
91465,0.00,0.33,0.22
91466,0.00,0.33,0.20
91467,0.00,0.33,0.19
91468,0.00,0.33,0.38
91469,0.00,0.33,0.00
91470,0.00,0.33,0.22
91471,0.00,0.33,0.37
91472,0.00,0.33,0.40
91473,0.00,0.33,0.31
91474,0.00,0.33,0.17
91475,0.00,0.33,0.23
91476,0.00,0.33,0.17
91477,0.00,0.33,0.21
91478,0.00,0.33,0.22
91479,0.00,0.33,0.22
91480,0.00,0.33,0.38
91481,0.00,0.33,0.16
91482,0.00,0.33,0.16
91483,0.00,0.33,0.38
91484,0.00,0.33,0.32
91485,0.00,0.33,0.30
91486,0.00,0.33,0.27
91487,0.00,0.28,0.12
91488,0.00,0.28,0.22
91489,0.00,0.28,0.42
91490,0.00,0.33,0.25
91491,0.00,0.28,0.35
91492,0.00,0.33,0.33
91493,0.00,0.33,0.25
91494,0.00,0.33,0.22
91495,0.00,0.33,0.33
91496,0.00,0.33,0.37
91497,0.00,0.33,0.40
91498,0.00,0.33,0.27
91499,0.00,0.28,0.12
91500,0.00,0.28,0.22
91501,0.00,0.28,0.33
91502,0.00,0.33,0.25
91503,0.00,0.28,0.29
91504,0.00,0.33,0.33
91505,0.00,0.28,0.36
91506,0.00,0.28,0.09
91507,0.00,0.28,0.22
91508,0.00,0.33,0.18
91509,0.00,0.28,0.22
91510,0.00,0.33,0.22
91511,0.00,0.28,0.46
91512,0.00,0.28,0.07
91513,0.00,0.28,0.16
91514,0.00,0.33,0.27
91515,0.00,0.28,0.27
91516,0.00,0.33,0.11
91517,0.00,0.33,0.12
91518,0.00,0.33,0.16
91519,0.00,0.33,0.25
91520,0.00,0.33,0.16
91521,0.00,0.33,0.16
91522,0.00,0.33,0.11
91523,0.00,0.33,0.12
91524,0.00,0.33,0.16
91525,0.00,0.33,0.25
91526,0.00,0.33,0.33
91527,0.00,0.33,0.18
91528,0.00,0.33,0.11
91529,0.00,0.33,0.00
91530,0.00,0.33,0.14
91531,0.00,0.33,0.25
91532,0.00,0.33,0.28
91533,0.00,0.33,0.14
91534,0.00,0.33,0.16
91535,0.00,0.33,0.12
91536,0.00,0.33,0.10
91537,0.00,0.33,0.27
91538,0.00,0.33,0.25
91539,0.00,0.33,0.20
91540,0.00,0.33,0.00
91541,0.00,0.33,0.12
91542,0.00,0.33,0.22
91543,0.00,0.33,0.25
91544,0.00,0.33,0.25
91545,0.00,0.33,0.16
91546,0.00,0.33,0.16
91547,0.00,0.33,0.15
91548,0.00,0.33,0.23
91549,0.00,0.33,0.23
91550,0.00,0.33,0.23
91551,0.00,0.33,0.16
91552,0.00,0.33,0.16
91553,0.00,0.33,0.25
91554,0.00,0.33,0.33
91555,0.00,0.33,0.25
91556,0.00,0.33,0.22
91557,0.00,0.33,0.18
91558,0.00,0.33,0.27
91559,0.00,0.28,0.12
91560,0.00,0.28,0.22
91561,0.00,0.28,0.33
91562,0.00,0.33,0.25
91563,0.00,0.28,0.29
91564,0.00,0.33,0.16
91565,0.00,0.33,0.50
91566,0.00,0.33,0.55
91567,0.00,0.33,0.37
91568,0.00,0.33,0.30
91569,0.00,0.33,0.23
91570,0.00,0.33,0.27
91571,0.00,0.33,0.00
91572,0.00,0.33,0.25
91573,0.00,0.33,0.37
91574,0.00,0.33,0.27
91575,0.00,0.33,0.29
91576,0.00,0.33,0.11
91577,0.00,0.33,0.00
91578,0.00,0.33,0.11
91579,0.00,0.33,0.22
91580,0.00,0.33,0.22
91581,0.00,0.33,0.22
91582,0.00,0.33,0.16
91583,0.00,0.33,0.00
91584,0.00,0.33,0.22
91585,0.00,0.33,0.16
91586,0.00,0.33,0.33
91587,0.00,0.33,0.20
91588,0.00,0.33,0.16
91589,0.00,0.28,0.16
91590,0.00,0.28,0.16
91591,0.00,0.28,0.16
91592,0.00,0.33,0.22
91593,0.00,0.28,0.22
91594,0.00,0.33,0.11
91595,0.00,0.33,0.25
91596,0.00,0.33,0.14
91597,0.00,0.33,0.28
91598,0.00,0.33,0.30
91599,0.00,0.33,0.22
91600,0.00,0.33,0.16
91601,0.00,0.33,0.25
91602,0.00,0.33,0.25
91603,0.00,0.33,0.50
91604,0.00,0.33,0.22
91605,0.00,0.33,0.25
91606,0.00,0.33,0.27
91607,0.00,0.28,0.26
91608,0.00,0.28,0.20
91609,0.00,0.28,0.27
91610,0.00,0.33,0.28
91611,0.00,0.28,0.25
91612,0.00,0.33,0.27
91613,0.00,0.28,0.12
91614,0.00,0.28,0.33
91615,0.00,0.28,0.33
91616,0.00,0.33,0.50
91617,0.00,0.28,0.66
91618,0.00,0.33,0.22
91619,0.00,0.33,0.00
91620,0.00,0.33,0.18
91621,0.00,0.33,0.28
91622,0.00,0.33,0.36
91623,0.00,0.33,0.28
91624,0.00,0.33,0.16
91625,0.00,0.33,0.12
91626,0.00,0.33,0.22
91627,0.00,0.33,0.25
91628,0.00,0.33,0.33
91629,0.00,0.33,0.15
91630,0.00,0.33,0.16
91631,0.00,0.33,0.00
91632,0.00,0.33,0.12
91633,0.00,0.33,0.22
91634,0.00,0.33,0.20
91635,0.00,0.33,0.19
91636,0.00,0.33,0.38
91637,0.00,0.33,0.16
91638,0.00,0.33,0.16
91639,0.00,0.33,0.38
91640,0.00,0.33,0.32
91641,0.00,0.33,0.30
91642,0.00,0.40,0.16
91643,0.00,0.40,0.21
91644,0.00,0.40,0.22
91645,0.00,0.40,0.33
91646,0.00,0.40,0.37
91647,0.00,0.40,0.40
91648,0.00,0.33,0.16
91649,0.00,0.33,0.12
91650,0.00,0.33,0.14
91651,0.00,0.33,0.50
91652,0.00,0.33,0.22
91653,0.00,0.33,0.28
91654,0.00,0.40,0.27
91655,0.00,0.40,0.12
91656,0.00,0.40,0.23
91657,0.00,0.40,0.42
91658,0.00,0.40,0.37
91659,0.00,0.40,0.25
91660,0.00,0.33,0.27
91661,0.00,0.33,0.00
91662,0.00,0.33,0.11
91663,0.00,0.33,0.28
91664,0.00,0.33,0.27
91665,0.00,0.33,0.33
91666,0.00,0.40,0.29
91667,0.00,0.40,0.00
91668,0.00,0.40,0.22
91669,0.00,0.40,0.37
91670,0.00,0.40,0.35
91671,0.00,0.40,0.33
91672,0.00,0.33,0.16
91673,0.00,0.33,0.00
91674,0.00,0.33,0.22
91675,0.00,0.33,0.50
91676,0.00,0.33,0.33
91677,0.00,0.33,0.25
91678,0.00,0.40,0.16
91679,0.00,0.40,0.26
91680,0.00,0.40,0.20
91681,0.00,0.40,0.26
91682,0.00,0.40,0.30
91683,0.00,0.40,0.27
91684,0.00,0.33,0.16
91685,0.00,0.28,0.00
91686,0.00,0.28,0.10
91687,0.00,0.28,0.30
91688,0.00,0.33,0.30
91689,0.00,0.28,0.16
91690,0.00,0.33,0.05
91691,0.00,0.33,0.12
91692,0.00,0.33,0.22
91693,0.00,0.33,0.37
91694,0.00,0.33,0.30
91695,0.00,0.33,0.18
91696,0.00,0.33,0.11
91697,0.00,0.28,0.12
91698,0.00,0.28,0.16
91699,0.00,0.28,0.57
91700,0.00,0.33,0.33
91701,0.00,0.28,0.29
91702,0.00,0.33,0.27
91703,0.00,0.28,0.07
91704,0.00,0.28,0.15
91705,0.00,0.28,0.27
91706,0.00,0.33,0.23
91707,0.00,0.28,0.31
91708,0.00,0.33,0.22
91709,0.00,0.28,0.25
91710,0.00,0.28,0.33
91711,0.00,0.28,0.37
91712,0.00,0.33,0.62
91713,0.00,0.28,0.30
91714,0.00,0.33,0.26
91715,0.00,0.28,0.28
91716,0.00,0.28,0.21
91717,0.00,0.28,0.25
91718,0.00,0.33,0.30
91719,0.00,0.28,0.55
91720,0.00,0.33,0.27
91721,0.00,0.33,0.31
91722,0.00,0.33,0.12
91723,0.00,0.33,0.22
91724,0.00,0.33,0.36
91725,0.00,0.33,0.27
91726,0.00,0.33,0.11
91727,0.00,0.33,0.33
91728,0.00,0.33,0.33
91729,0.00,0.33,0.22
91730,0.00,0.33,0.26
91731,0.00,0.33,0.33
91732,0.00,0.40,0.33
91733,0.00,0.40,0.14
91734,0.00,0.40,0.14
91735,0.00,0.40,0.27
91736,0.00,0.40,0.18
91737,0.00,0.40,0.09
91738,0.00,0.33,0.16
91739,0.00,0.28,0.17
91740,0.00,0.28,0.11
91741,0.00,0.28,0.16
91742,0.00,0.33,0.23
91743,0.00,0.28,0.22
91744,0.00,0.33,0.22
91745,0.00,0.28,0.11
91746,0.00,0.28,0.11
91747,0.00,0.28,0.44
91748,0.00,0.33,0.18
91749,0.00,0.28,0.22
91750,0.00,0.33,0.05
91751,0.00,0.33,0.00
91752,0.00,0.33,0.22
91753,0.00,0.33,0.28
91754,0.00,0.33,0.18
91755,0.00,0.33,0.22
91756,0.00,0.33,0.16
91757,0.00,0.28,0.12
91758,0.00,0.28,0.16
91759,0.00,0.28,0.16
91760,0.00,0.33,0.18
91761,0.00,0.28,0.16
91762,0.00,0.40,0.11
91763,0.00,0.40,0.10
91764,0.00,0.40,0.10
91765,0.00,0.40,0.22
91766,0.00,0.40,0.22
91767,0.00,0.40,0.18
91768,0.00,0.33,0.22
91769,0.00,0.33,0.00
91770,0.00,0.33,0.45
91771,0.00,0.33,0.27
91772,0.00,0.33,0.27
91773,0.00,0.33,0.22
91774,0.00,0.25,0.20
91775,0.00,0.25,0.00
91776,0.00,0.25,0.12
91777,0.00,0.25,0.33
91778,0.00,0.25,0.29
91779,0.00,0.25,0.25
91780,0.00,0.25,0.27
91781,0.00,0.25,0.00
91782,0.00,0.25,0.22
91783,0.00,0.25,0.30
91784,0.00,0.25,0.40
91785,0.00,0.25,0.28
91786,0.00,0.20,0.27
91787,0.00,0.20,0.12
91788,0.00,0.20,0.21
91789,0.00,0.20,0.50
91790,0.00,0.20,0.40
91791,0.00,0.20,0.33
91792,0.00,0.20,0.27
91793,0.00,0.20,0.23
91794,0.00,0.20,0.23
91795,0.00,0.20,0.22
91796,0.00,0.20,0.26
91797,0.00,0.20,0.38
91798,0.00,0.33,0.16
91799,0.00,0.33,0.09
91800,0.00,0.33,0.18
91801,0.00,0.33,0.30
91802,0.00,0.33,0.30
91803,0.00,0.33,0.40
91804,0.00,0.25,0.33
91805,0.00,0.25,0.12
91806,0.00,0.25,0.22
91807,0.00,0.25,0.44
91808,0.00,0.25,0.50
91809,0.00,0.25,0.24
91810,0.00,0.25,0.22
91811,0.00,0.25,0.00
91812,0.00,0.25,0.15
91813,0.00,0.25,0.21
91814,0.00,0.25,0.27
91815,0.00,0.25,0.21
91816,0.00,0.25,0.33
91817,0.00,0.25,0.06
91818,0.00,0.25,0.26
91819,0.00,0.25,0.37
91820,0.00,0.25,0.26
91821,0.00,0.25,0.24
91822,0.00,0.20,0.16
91823,0.00,0.20,0.00
91824,0.00,0.20,0.21
91825,0.00,0.20,0.25
91826,0.00,0.20,0.33
91827,0.00,0.20,0.25
91828,0.00,0.25,0.38
91829,0.00,0.25,0.12
91830,0.00,0.25,0.18
91831,0.00,0.25,0.33
91832,0.00,0.25,0.31
91833,0.00,0.25,0.33
91834,0.00,0.20,0.27
91835,0.00,0.20,0.00
91836,0.00,0.20,0.20
91837,0.00,0.20,0.25
91838,0.00,0.20,0.30
91839,0.00,0.20,0.22
91840,0.00,0.20,0.27
91841,0.00,0.20,0.00
91842,0.00,0.20,0.20
91843,0.00,0.20,0.25
91844,0.00,0.20,0.30
91845,0.00,0.20,0.22
91846,0.00,0.20,0.33
91847,0.00,0.20,0.00
91848,0.00,0.20,0.18
91849,0.00,0.20,0.33
91850,0.00,0.20,0.30
91851,0.00,0.20,0.22
91852,0.00,0.20,0.16
91853,0.00,0.20,0.12
91854,0.00,0.20,0.22
91855,0.00,0.20,0.27
91856,0.00,0.20,0.41
91857,0.00,0.20,0.40
91858,0.00,0.25,0.16
91859,0.00,0.25,0.12
91860,0.00,0.25,0.44
91861,0.00,0.25,0.50
91862,0.00,0.25,0.60
91863,0.00,0.25,0.30
91864,0.00,0.20,0.22
91865,0.00,0.20,0.09
91866,0.00,0.20,0.22
91867,0.00,0.20,0.33
91868,0.00,0.20,0.30
91869,0.00,0.20,0.23
91870,0.00,0.20,0.27
91871,0.00,0.20,0.07
91872,0.00,0.20,0.15
91873,0.00,0.20,0.28
91874,0.00,0.20,0.38
91875,0.00,0.20,0.30
91876,0.00,0.20,0.27
91877,0.00,0.20,0.12
91878,0.00,0.20,0.22
91879,0.00,0.20,0.28
91880,0.00,0.20,0.33
91881,0.00,0.20,0.33
91882,0.00,0.20,0.22
91883,0.00,0.20,0.06
91884,0.00,0.20,0.18
91885,0.00,0.20,0.28
91886,0.00,0.20,0.30
91887,0.00,0.20,0.23
91888,0.00,0.20,0.16
91889,0.00,0.20,0.12
91890,0.00,0.20,0.22
91891,0.00,0.20,0.25
91892,0.00,0.20,0.20
91893,0.00,0.20,0.25
91894,0.00,0.20,0.27
91895,0.00,0.20,0.00
91896,0.00,0.20,0.20
91897,0.00,0.20,0.25
91898,0.00,0.20,0.30
91899,0.00,0.20,0.22
91900,0.00,0.20,0.33
91901,0.00,0.20,0.00
91902,0.00,0.20,0.18
91903,0.00,0.20,0.33
91904,0.00,0.20,0.30
91905,0.00,0.20,0.22
91906,0.00,0.25,0.33
91907,0.00,0.25,0.12
91908,0.00,0.25,0.22
91909,0.00,0.25,0.44
91910,0.00,0.25,0.50
91911,0.00,0.25,0.24
91912,0.00,0.20,0.22
91913,0.00,0.20,0.00
91914,0.00,0.20,0.15
91915,0.00,0.20,0.30
91916,0.00,0.20,0.30
91917,0.00,0.20,0.26
91918,0.00,0.20,0.16
91919,0.00,0.20,0.12
91920,0.00,0.20,0.22
91921,0.00,0.20,0.27
91922,0.00,0.20,0.41
91923,0.00,0.20,0.40
91924,0.00,0.25,0.16
91925,0.00,0.25,0.12
91926,0.00,0.25,0.44
91927,0.00,0.25,0.50
91928,0.00,0.25,0.60
91929,0.00,0.25,0.30
91930,0.00,0.25,0.22
91931,0.00,0.25,0.25
91932,0.00,0.25,0.26
91933,0.00,0.25,0.23
91934,0.00,0.25,0.28
91935,0.00,0.25,0.30
91936,0.00,0.16,0.22
91937,0.00,0.16,0.26
91938,0.00,0.16,0.25
91939,0.00,0.16,0.26
91940,0.00,0.16,0.26
91941,0.00,0.16,0.50
91942,0.00,0.16,0.22
91943,0.00,0.16,0.12
91944,0.00,0.16,0.26
91945,0.00,0.16,0.28
91946,0.00,0.16,0.33
91947,0.00,0.16,0.22
91948,0.00,0.20,0.27
91949,0.00,0.20,0.06
91950,0.00,0.20,0.26
91951,0.00,0.20,0.27
91952,0.00,0.20,0.27
91953,0.00,0.20,0.32
91954,0.00,0.20,0.33
91955,0.00,0.20,0.15
91956,0.00,0.20,0.36
91957,0.00,0.20,0.33
91958,0.00,0.20,0.40
91959,0.00,0.20,0.27
91960,0.00,0.66,0.22
91961,0.00,0.66,0.05
91962,0.00,0.66,0.21
91963,0.00,0.66,0.36
91964,0.00,0.66,0.30
91965,0.00,0.66,0.25
91966,0.00,0.20,0.33
91967,0.00,0.20,0.12
91968,0.00,0.20,0.22
91969,0.00,0.20,0.35
91970,0.00,0.20,0.28
91971,0.00,0.20,0.27
91972,0.00,0.25,0.33
91973,0.00,0.25,0.12
91974,0.00,0.25,0.20
91975,0.00,0.25,0.50
91976,0.00,0.25,0.33
91977,0.00,0.25,0.33
91978,0.00,0.20,0.05
91979,0.00,0.20,0.00
91980,0.00,0.20,0.20
91981,0.00,0.20,0.16
91982,0.00,0.20,0.25
91983,0.00,0.20,0.10
91984,0.00,0.25,0.33
91985,0.00,0.25,0.12
91986,0.00,0.25,0.20
91987,0.00,0.25,0.50
91988,0.00,0.25,0.33
91989,0.00,0.25,0.33
91990,0.00,0.20,0.33
91991,0.00,0.20,0.12
91992,0.00,0.20,0.22
91993,0.00,0.20,0.35
91994,0.00,0.20,0.28
91995,0.00,0.20,0.27
91996,0.00,0.25,0.16
91997,0.00,0.25,0.13
91998,0.00,0.25,0.06
91999,0.00,0.25,0.16
92000,0.00,0.25,0.20
92001,0.00,0.25,0.22
92002,0.00,0.33,0.38
92003,0.00,0.33,0.25
92004,0.00,0.33,0.29
92005,0.00,0.33,0.50
92006,0.00,0.33,0.34
92007,0.00,0.33,0.33
92008,0.00,0.33,0.38
92009,0.00,0.33,0.25
92010,0.00,0.33,0.29
92011,0.00,0.33,0.50
92012,0.00,0.33,0.34
92013,0.00,0.33,0.33
92014,0.00,0.20,0.16
92015,0.00,0.20,0.00
92016,0.00,0.20,0.14
92017,0.00,0.20,0.11
92018,0.00,0.20,0.09
92019,0.00,0.20,0.09
92020,0.00,0.25,0.22
92021,0.00,0.25,0.12
92022,0.00,0.25,0.22
92023,0.00,0.25,0.37
